cl_url,cl_photo_path,user_id,cl_category
https://www.musinsa.com/app/goods/3325011?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230525/3325011/3325011_17134859845075_500.jpg,1,30
https://www.musinsa.com/app/goods/4062892?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240417/4062892/4062892_17133339361143_500.jpg,1,30
https://www.musinsa.com/app/goods/3102188?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230222/3102188/3102188_16770642425375_500.jpg,1,30
https://www.musinsa.com/app/goods/2568529?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220518/2568529/2568529_1_500.jpg,1,30
https://www.musinsa.com/app/goods/3937667?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240311/3937667/3937667_17109201409360_500.jpg,1,30
https://www.musinsa.com/app/goods/2714524?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220812/2714524/2714524_2_500.jpg,1,30
https://www.musinsa.com/app/goods/3515542?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230830/3515542/3515542_17030407450672_500.jpg,1,30
https://www.musinsa.com/app/goods/3846922?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240205/3846922/3846922_17071173932936_500.jpg,1,30
https://www.musinsa.com/app/goods/3373599?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230620/3373599/3373599_16872362153752_500.jpg,1,30
https://www.musinsa.com/app/goods/3401880?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230710/3401880/3401880_16889782086806_500.jpg,1,30
https://www.musinsa.com/app/goods/3325004?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230525/3325004/3325004_17134860563969_500.jpg,1,30
https://www.musinsa.com/app/goods/3845007?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240204/3845007/3845007_17092392334845_500.jpg,1,30
https://www.musinsa.com/app/goods/3906924?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240227/3906924/3906924_17095170050367_500.jpg,1,30
https://www.musinsa.com/app/goods/3348161?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230607/3348161/3348161_16867869393439_500.jpg,1,30
https://www.musinsa.com/app/goods/3977452?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240321/3977452/3977452_17110184017982_500.jpg,1,30
https://www.musinsa.com/app/goods/3977488?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240321/3977488/3977488_17110188424351_500.jpg,1,30
https://www.musinsa.com/app/goods/3353250?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230608/3353250/3353250_16862070298173_500.jpg,1,30
https://www.musinsa.com/app/goods/2370855?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220218/2370855/2370855_1_500.jpg,1,30
https://www.musinsa.com/app/goods/3091690?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230217/3091690/3091690_16766249306727_500.jpg,1,30
https://www.musinsa.com/app/goods/2612357?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220614/2612357/2612357_16995057784497_500.jpg,1,30
https://www.musinsa.com/app/goods/4101470?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240502/4101470/4101470_17147170918319_500.jpg,1,30
https://www.musinsa.com/app/goods/4098068?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240430/4098068/4098068_17144615385800_500.jpg,1,30
https://www.musinsa.com/app/goods/2585620?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220526/2585620/2585620_1_500.jpg,1,30
https://www.musinsa.com/app/goods/3937664?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240311/3937664/3937664_17104380357557_500.jpg,1,30
https://www.musinsa.com/app/goods/3231222?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230413/3231222/3231222_16844590840935_500.jpg,1,30
https://www.musinsa.com/app/goods/3224090?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230411/3224090/3224090_16883501722473_500.jpg,1,30
https://www.musinsa.com/app/goods/3912104?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240228/3912104/3912104_17098101190915_500.jpg,1,30
https://www.musinsa.com/app/goods/1875663?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210401/1875663/1875663_17134929819308_500.jpg,1,30
https://www.musinsa.com/app/goods/2500571?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220419/2500571/2500571_2_500.jpg,1,30
https://www.musinsa.com/app/goods/3863287?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240213/3863287/3863287_17122075380259_500.jpg,1,30
https://www.musinsa.com/app/goods/3863288?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240213/3863288/3863288_17122075854438_500.jpg,1,30
https://www.musinsa.com/app/goods/2714485?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220812/2714485/2714485_3_500.jpg,1,30
https://www.musinsa.com/app/goods/3362233?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230613/3362233/3362233_16869006075902_500.jpg,1,30
https://www.musinsa.com/app/goods/4025617?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240404/4025617/4025617_17138565656391_500.jpg,1,30
https://www.musinsa.com/app/goods/3565440?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230915/3565440/3565440_16988056291284_500.jpg,1,30
https://www.musinsa.com/app/goods/2306207?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220113/2306207/2306207_1_500.jpg,1,30
https://www.musinsa.com/app/goods/4050196?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240412/4050196/4050196_17134189688128_500.jpg,1,30
https://www.musinsa.com/app/goods/2538692?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220503/2538692/2538692_16792928897942_500.jpg,1,30
https://www.musinsa.com/app/goods/2392489?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220302/2392489/2392489_17046911936990_500.jpg,1,30
https://www.musinsa.com/app/goods/2714533?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220812/2714533/2714533_2_500.jpg,1,30
https://www.musinsa.com/app/goods/3993537?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240326/3993537/3993537_17116072260756_500.jpg,1,30
https://www.musinsa.com/app/goods/4024383?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240404/4024383/4024383_17140138879382_500.jpg,1,30
