cl_url,cl_photo_path,user_id,cl_category,cl_personal_color,cl_color
https://www.musinsa.com/app/goods/3148980?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230315/3148980/3148980_16886106278694_500.jpg,1,11,spring,white
https://www.musinsa.com/app/goods/3126011?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230306/3126011/3126011_17128164759839_500.jpg,1,11,spring,black
https://www.musinsa.com/app/goods/2368712?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220217/2368712/2368712_17113293411168_500.jpg,1,11,summer,gray
https://www.musinsa.com/app/goods/4009237?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240401/4009237/4009237_17119505035630_500.jpg,1,11,winter,white
https://www.musinsa.com/app/goods/3067161?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230208/3067161/3067161_16758233477795_500.jpg,1,11,winter,white
https://www.musinsa.com/app/goods/3877271?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240216/3877271/3877271_17103796604841_500.jpg,1,11,autumn,brown
https://www.musinsa.com/app/goods/3273391?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230503/3273391/3273391_17102125662096_500.jpg,1,11,winter,black
https://www.musinsa.com/app/goods/3132889?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230308/3132889/3132889_16795515380303_500.jpg,1,11,spring,gray
https://www.musinsa.com/app/goods/1846930?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210316/1846930/1846930_17065937751508_500.jpg,1,11,summer,white
https://www.musinsa.com/app/goods/2086653?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210825/2086653/2086653_17048764754484_500.jpg,1,11,autumn,white
https://www.musinsa.com/app/goods/2285512?loc=goods_rank,https://image.msscdn.net/images/goods_img/20211229/2285512/2285512_17127918726199_500.jpg,1,11,autumn,brown
https://www.musinsa.com/app/goods/3073431?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230209/3073431/3073431_16759955553954_500.jpg,1,11,spring,gray
https://www.musinsa.com/app/goods/3863963?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240213/3863963/3863963_17078775667911_500.jpg,1,11,autumn,black
https://www.musinsa.com/app/goods/4042935?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240411/4042935/4042935_17127975187795_500.jpg,1,11,winter,white
https://www.musinsa.com/app/goods/3925034?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240305/3925034/3925034_17125469253848_500.jpg,1,11,winter,black
https://www.musinsa.com/app/goods/3278662?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230504/3278662/3278662_16849993263010_500.jpg,1,11,summer,gray
https://www.musinsa.com/app/goods/3203594?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230404/3203594/3203594_17150668980106_500.jpg,1,11,summer,gray
https://www.musinsa.com/app/goods/3752584?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231212/3752584/3752584_17023407332762_500.jpg,1,11,winter,black
https://www.musinsa.com/app/goods/3380690?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230623/3380690/3380690_16875106285155_500.jpg,1,11,winter,navy
https://www.musinsa.com/app/goods/4008295?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240401/4008295/4008295_17122065596440_500.jpg,1,11,winter,white
https://www.musinsa.com/app/goods/3052026?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230201/3052026/3052026_16752198620040_500.jpg,1,11,summer,gray
https://www.musinsa.com/app/goods/2403957?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220308/2403957/2403957_1_500.jpg,1,11,winter,gray
https://www.musinsa.com/app/goods/1944609?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210511/1944609/1944609_6_500.jpg,1,11,winter,gray
https://www.musinsa.com/app/goods/3074115?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230209/3074115/3074115_16856797863826_500.jpg,1,11,winter,white
https://www.musinsa.com/app/goods/4025816?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240404/4025816/4025816_17150749108947_500.jpg,1,11,summer,green
https://www.musinsa.com/app/goods/2976549?loc=goods_rank,https://image.msscdn.net/images/goods_img/20221208/2976549/2976549_17133370668552_500.jpg,1,11,spring,black
https://www.musinsa.com/app/goods/1880961?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210405/1880961/1880961_1_500.jpg,1,11,winter,black
https://www.musinsa.com/app/goods/4048236?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240412/4048236/4048236_17140100485105_500.jpg,1,11,winter,white
https://www.musinsa.com/app/goods/3237917?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230417/3237917/3237917_17146999453068_500.jpg,1,11,spring,black
https://www.musinsa.com/app/goods/3302700?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230517/3302700/3302700_16861101835577_500.jpg,1,11,autumn,black
https://www.musinsa.com/app/goods/3294196?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230512/3294196/3294196_17140329624916_500.jpg,1,11,spring,green
https://www.musinsa.com/app/goods/3788880?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240111/3788880/3788880_17085684821820_500.jpg,1,11,spring,black
https://www.musinsa.com/app/goods/3401499?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230710/3401499/3401499_16889786750600_500.jpg,1,11,autumn,brown
https://www.musinsa.com/app/goods/1421004?loc=goods_rank,https://image.msscdn.net/images/goods_img/20200424/1421004/1421004_2_500.jpg,1,11,summer,gray
https://www.musinsa.com/app/goods/3341867?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230601/3341867/3341867_17132330766115_500.jpg,1,11,spring,white
https://www.musinsa.com/app/goods/1939099?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210506/1939099/1939099_17150587088098_500.jpg,1,11,spring,black
https://www.musinsa.com/app/goods/2612829?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220614/2612829/2612829_17110907153651_500.jpg,1,11,autumn,black
https://www.musinsa.com/app/goods/4012771?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240401/4012771/4012771_17125429869088_500.jpg,1,11,winter,black
https://www.musinsa.com/app/goods/3801389?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240117/3801389/3801389_17066187177343_500.jpg,1,11,winter,white
https://www.musinsa.com/app/goods/1884943?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210407/1884943/1884943_1_500.jpg,1,11,winter,black
https://www.musinsa.com/app/goods/3653372?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231024/3653372/3653372_16986591288369_500.jpg,1,11,winter,black
https://www.musinsa.com/app/goods/3928114?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240306/3928114/3928114_17115318098090_500.jpg,1,11,autumn,gray
https://www.musinsa.com/app/goods/4034178?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240408/4034178/4034178_17125433329022_500.jpg,1,11,spring,black
https://www.musinsa.com/app/goods/3991315?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240326/3991315/3991315_17115244576200_500.jpg,1,11,summer,gray
https://www.musinsa.com/app/goods/3118792?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230302/3118792/3118792_16777498244933_500.jpg,1,11,summer,pink
https://www.musinsa.com/app/goods/3159841?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230317/3159841/3159841_17128106360693_500.jpg,1,11,spring,black
https://www.musinsa.com/app/goods/3096130?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230221/3096130/3096130_16769475349779_500.jpg,1,11,autumn,gray
https://www.musinsa.com/app/goods/996177?loc=goods_rank,https://image.msscdn.net/images/goods_img/20190327/996177/996177_17050276762608_500.jpg,1,11,autumn,black
https://www.musinsa.com/app/goods/2584605?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220526/2584605/2584605_1_500.jpg,1,11,summer,white
https://www.musinsa.com/app/goods/3944919?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240312/3944919/3944919_17102348517264_500.jpg,1,11,autumn,brown
https://www.musinsa.com/app/goods/3874387?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240215/3874387/3874387_17150655434425_500.jpg,1,11,autumn,black
