cl_url,cl_photo_path,user_id,cl_category
https://www.musinsa.com/app/goods/3062046?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230206/3062046/3062046_17090977019588_500.jpg,1,43
https://www.musinsa.com/app/goods/3062069?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230206/3062069/3062069_17090971638140_500.jpg,1,43
https://www.musinsa.com/app/goods/451853?loc=goods_rank,https://image.msscdn.net/images/goods_img/20161122/451853/451853_2_500.jpg,1,43
https://www.musinsa.com/app/goods/1590040?loc=goods_rank,https://image.msscdn.net/images/goods_img/20200908/1590040/1590040_16879371633279_500.jpg,1,43
https://www.musinsa.com/app/goods/4066143?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240418/4066143/4066143_17134170116471_500.jpg,1,43
https://www.musinsa.com/app/goods/3813326?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240122/3813326/3813326_17059115910011_500.jpg,1,43
https://www.musinsa.com/app/goods/3061996?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230206/3061996/3061996_17148782981804_500.jpeg,1,43
https://www.musinsa.com/app/goods/451851?loc=goods_rank,https://image.msscdn.net/images/goods_img/20161122/451851/451851_2_500.jpg,1,43
https://www.musinsa.com/app/goods/3694945?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231108/3694945/3694945_16994115794473_500.jpg,1,43
https://www.musinsa.com/app/goods/3948168?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240313/3948168/3948168_17103113875094_500.jpg,1,43
https://www.musinsa.com/app/goods/2237841?loc=goods_rank,https://image.msscdn.net/images/goods_img/20211117/2237841/2237841_1_500.jpg,1,43
https://www.musinsa.com/app/goods/2036670?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210721/2036670/2036670_2_500.jpg,1,43
https://www.musinsa.com/app/goods/1720827?loc=goods_rank,https://image.msscdn.net/images/goods_img/20201211/1720827/1720827_17135169012893_500.jpg,1,43
https://www.musinsa.com/app/goods/1548620?loc=goods_rank,https://image.msscdn.net/images/goods_img/20200813/1548620/1548620_3_500.jpg,1,43
https://www.musinsa.com/app/goods/3724477?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231120/3724477/3724477_17013265464847_500.jpg,1,43
