cl_url,cl_photo_path,user_id,cl_category,cl_personal_color,cl_color
https://www.musinsa.com/app/goods/544003?loc=goods_rank,https://image.msscdn.net/images/goods_img/20170424/544003/544003_1_500.jpg,1,20,spring,gray
https://www.musinsa.com/app/goods/3525215?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230904/3525215/3525215_17119641909296_500.jpg,1,20,autumn,black
https://www.musinsa.com/app/goods/3274634?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230503/3274634/3274634_16835273957815_500.jpg,1,20,winter,gray
https://www.musinsa.com/app/goods/3880598?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240219/3880598/3880598_17083295099914_500.jpg,1,20,spring,black
https://www.musinsa.com/app/goods/1446775?loc=goods_rank,https://image.msscdn.net/images/goods_img/20200514/1446775/1446775_16792886713712_500.jpg,1,20,spring,white
https://www.musinsa.com/app/goods/3245228?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230419/3245228/3245228_16835272427086_500.jpg,1,20,summer,white
https://www.musinsa.com/app/goods/3333919?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230531/3333919/3333919_16854916966212_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/4042321?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240410/4042321/4042321_17127366865471_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/2439242?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220323/2439242/2439242_16868121953345_500.jpg,1,20,autumn,brown
https://www.musinsa.com/app/goods/2574821?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220523/2574821/2574821_16792887995760_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3274632?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230503/3274632/3274632_16835274769167_500.jpg,1,20,autumn,black
https://www.musinsa.com/app/goods/3275880?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230503/3275880/3275880_16831131360229_500.jpg,1,20,winter,black
https://www.musinsa.com/app/goods/2508821?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220422/2508821/2508821_16807421054224_500.jpg,1,20,summer,brown
https://www.musinsa.com/app/goods/3140181?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230310/3140181/3140181_16784285692993_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/2547295?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220509/2547295/2547295_17146395175020_500.jpg,1,20,spring,white
https://www.musinsa.com/app/goods/2503128?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220420/2503128/2503128_16820613684601_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/3879204?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240219/3879204/3879204_17119453554917_500.jpg,1,20,summer,white
https://www.musinsa.com/app/goods/3988357?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240325/3988357/3988357_17137520708017_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/3257734?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230425/3257734/3257734_16823849702631_500.jpg,1,20,autumn,black
https://www.musinsa.com/app/goods/2603976?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220608/2603976/2603976_16808350218378_500.jpg,1,20,winter,black
https://www.musinsa.com/app/goods/3877605?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240216/3877605/3877605_17082502801221_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/4002576?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240328/4002576/4002576_17121973623067_500.jpg,1,20,autumn,black
https://www.musinsa.com/app/goods/3226716?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230412/3226716/3226716_16836956255778_500.jpg,1,20,summer,white
https://www.musinsa.com/app/goods/1520585?loc=goods_rank,https://image.msscdn.net/images/goods_img/20200720/1520585/1520585_16807553184930_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/4057889?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240416/4057889/4057889_17147156519579_500.jpg,1,20,spring,black
https://www.musinsa.com/app/goods/4036310?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240408/4036310/4036310_17141243192294_500.jpg,1,20,spring,gray
https://www.musinsa.com/app/goods/4036308?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240408/4036308/4036308_17141243636011_500.jpg,1,20,autumn,brown
https://www.musinsa.com/app/goods/3324211?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230525/3324211/3324211_16873287157756_500.jpg,1,20,autumn,gray
https://www.musinsa.com/app/goods/3106044?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230224/3106044/3106044_16831565718775_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/3029048?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230117/3029048/3029048_16807550505716_500.jpg,1,20,winter,black
https://www.musinsa.com/app/goods/4098078?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240430/4098078/4098078_17144615795894_500.jpg,1,20,autumn,black
https://www.musinsa.com/app/goods/3245230?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230419/3245230/3245230_16835272056295_500.jpg,1,20,spring,black
https://www.musinsa.com/app/goods/3487259?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230822/3487259/3487259_16932914605139_500.jpg,1,20,spring,black
https://www.musinsa.com/app/goods/4050308?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240412/4050308/4050308_17137607163354_500.jpg,1,20,autumn,black
https://www.musinsa.com/app/goods/808954?loc=goods_rank,https://image.msscdn.net/images/goods_img/20180628/808954/808954_7_500.jpg,1,20,winter,black
https://www.musinsa.com/app/goods/4037183?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240408/4037183/4037183_17133414220157_500.jpg,1,20,autumn,gray
https://www.musinsa.com/app/goods/4060014?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240416/4060014/4060014_17137710968916_500.png,1,20,summer,gray
https://www.musinsa.com/app/goods/4060031?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240416/4060031/4060031_17137711590755_500.png,1,20,autumn,black
https://www.musinsa.com/app/goods/2426508?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220317/2426508/2426508_16817851429177_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3174018?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230323/3174018/3174018_16795497609976_500.jpg,1,20,spring,gray
https://www.musinsa.com/app/goods/3174032?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230323/3174032/3174032_16795498325036_500.jpg,1,20,winter,black
https://www.musinsa.com/app/goods/4021248?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240403/4021248/4021248_17121988920187_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3298190?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230516/3298190/3298190_16847391633393_500.jpg,1,20,autumn,gray
https://www.musinsa.com/app/goods/4057590?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240416/4057590/4057590_17150666916422_500.jpg,1,20,spring,black
https://www.musinsa.com/app/goods/3102478?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230222/3102478/3102478_16770629919027_500.jpg,1,20,summer,navy
https://www.musinsa.com/app/goods/3140176?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230310/3140176/3140176_16784281223874_500.jpg,1,20,autumn,navy
https://www.musinsa.com/app/goods/2491798?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220415/2491798/2491798_1_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3877779?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240216/3877779/3877779_17082516362146_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3364460?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230614/3364460/3364460_17135060629490_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/4022158?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240403/4022158/4022158_17123021080617_500.jpg,1,20,spring,black
https://www.musinsa.com/app/goods/2537862?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220503/2537862/2537862_16861210598750_500.jpg,1,20,autumn,gray
https://www.musinsa.com/app/goods/4092324?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240428/4092324/4092324_17147212114629_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3553960?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230912/3553960/3553960_16945092409718_500.jpg,1,20,summer,white
https://www.musinsa.com/app/goods/3884464?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240220/3884464/3884464_17090124752314_500.jpg,1,20,winter,gray
https://www.musinsa.com/app/goods/3283983?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230509/3283983/3283983_17122800616208_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3244829?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230419/3244829/3244829_16818679528485_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3201963?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230403/3201963/3201963_17134997567976_500.jpg,1,20,winter,gray
https://www.musinsa.com/app/goods/4057624?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240416/4057624/4057624_17147092937304_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/3920086?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240304/3920086/3920086_17104886719879_500.jpg,1,20,winter,black
https://www.musinsa.com/app/goods/3513311?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230830/3513311/3513311_16939812265350_500.jpg,1,20,autumn,gray
https://www.musinsa.com/app/goods/3341250?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230601/3341250/3341250_17138655119520_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3443025?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230803/3443025/3443025_16910348182517_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3119748?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230303/3119748/3119748_16780857818871_500.jpg,1,20,winter,black
https://www.musinsa.com/app/goods/3952262?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240314/3952262/3952262_17108181984316_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3276580?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230504/3276580/3276580_16836022695903_500.jpg,1,20,spring,white
https://www.musinsa.com/app/goods/2552603?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220511/2552603/2552603_1_500.jpg,1,20,autumn,black
https://www.musinsa.com/app/goods/2987946?loc=goods_rank,https://image.msscdn.net/images/goods_img/20221219/2987946/2987946_1_500.jpg,1,20,autumn,black
https://www.musinsa.com/app/goods/3996898?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240327/3996898/3996898_17135037326324_500.jpg,1,20,winter,gray
https://www.musinsa.com/app/goods/4036305?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240408/4036305/4036305_17141240231879_500.jpg,1,20,winter,gray
https://www.musinsa.com/app/goods/3758229?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231215/3758229/3758229_17122160689693_500.jpg,1,20,autumn,gray
https://www.musinsa.com/app/goods/2426504?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220317/2426504/2426504_17122825593725_500.jpg,1,20,spring,black
https://www.musinsa.com/app/goods/1344489?loc=goods_rank,https://image.msscdn.net/images/goods_img/20200311/1344489/1344489_4_500.jpg,1,20,winter,white
https://www.musinsa.com/app/goods/3144249?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230313/3144249/3144249_17102890715175_500.jpg,1,20,winter,black
https://www.musinsa.com/app/goods/3983615?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240322/3983615/3983615_17110917731332_500.jpg,1,20,autumn,gray
https://www.musinsa.com/app/goods/3852632?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240207/3852632/3852632_17080625150337_500.jpg,1,20,autumn,brown
https://www.musinsa.com/app/goods/4084888?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240425/4084888/4084888_17140338286603_500.jpg,1,20,summer,gray
https://www.musinsa.com/app/goods/3801504?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240117/3801504/3801504_17104719458225_500.jpg,1,20,winter,black
