cl_url,cl_photo_path,user_id,cl_category
https://www.musinsa.com/app/goods/2899241?loc=goods_rank,https://image.msscdn.net/images/goods_img/20221027/2899241/2899241_1_500.jpg,1,71
https://www.musinsa.com/app/goods/3666668?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231029/3666668/3666668_16985908505637_500.jpg,1,71
https://www.musinsa.com/app/goods/3363093?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230614/3363093/3363093_16866736963655_500.jpg,1,71
https://www.musinsa.com/app/goods/3742777?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231204/3742777/3742777_17016612220420_500.jpg,1,71
https://www.musinsa.com/app/goods/3141950?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230313/3141950/3141950_16786666169084_500.jpg,1,71
https://www.musinsa.com/app/goods/3141954?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230313/3141954/3141954_16786667421677_500.jpg,1,71
https://www.musinsa.com/app/goods/3808453?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240119/3808453/3808453_17056328931342_500.jpg,1,71
https://www.musinsa.com/app/goods/3918332?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240304/3918332/3918332_17109269501567_500.jpg,1,71
https://www.musinsa.com/app/goods/3918331?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240304/3918331/3918331_17095157918585_500.jpg,1,71
https://www.musinsa.com/app/goods/3596026?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230926/3596026/3596026_16957156242087_500.jpg,1,71
https://www.musinsa.com/app/goods/3259951?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230425/3259951/3259951_16824065539525_500.jpg,1,71
https://www.musinsa.com/app/goods/3817784?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240124/3817784/3817784_17061495956715_500.jpg,1,71
https://www.musinsa.com/app/goods/3511777?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230829/3511777/3511777_16943963289546_500.jpg,1,71
