cl_url,cl_photo_path,user_id,cl_category,cl_personal_color,cl_color
https://www.musinsa.com/app/goods/3189629?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230329/3189629/3189629_16830853907261_500.jpg,1,21,winter,white
https://www.musinsa.com/app/goods/2744549?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220825/2744549/2744549_1_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/1989228?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210609/1989228/1989228_17134042035753_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/4077582?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240423/4077582/4077582_17138744771038_500.jpg,1,21,spring,white
https://www.musinsa.com/app/goods/3126387?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230307/3126387/3126387_16794732359625_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/3487094?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230822/3487094/3487094_16939733958789_500.jpg,1,21,autumn,black
https://www.musinsa.com/app/goods/2513018?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220425/2513018/2513018_16807416780790_500.jpg,1,21,summer,black
https://www.musinsa.com/app/goods/1551839?loc=goods_rank,https://image.msscdn.net/images/goods_img/20200818/1551839/1551839_1_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/2689416?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220729/2689416/2689416_16921642791647_500.jpg,1,21,autumn,black
https://www.musinsa.com/app/goods/2358429?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220214/2358429/2358429_16769596683784_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/3238724?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230417/3238724/3238724_16883495604307_500.jpg,1,21,winter,gray
https://www.musinsa.com/app/goods/3795753?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240115/3795753/3795753_17104803575751_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/1642022?loc=goods_rank,https://image.msscdn.net/images/goods_img/20201009/1642022/1642022_2_500.jpg,1,21,autumn,brown
https://www.musinsa.com/app/goods/2341121?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220204/2341121/2341121_7_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/3087187?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230216/3087187/3087187_16765188339621_500.jpg,1,21,winter,gray
https://www.musinsa.com/app/goods/3408519?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230714/3408519/3408519_16892982568020_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/3560175?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230914/3560175/3560175_17062543937808_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/2028327?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210714/2028327/2028327_2_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/3171863?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230323/3171863/3171863_16795309547872_500.jpg,1,21,winter,brown
https://www.musinsa.com/app/goods/3316313?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230523/3316313/3316313_16848010772575_500.jpg,1,21,autumn,green
https://www.musinsa.com/app/goods/1573215?loc=goods_rank,https://image.msscdn.net/images/goods_img/20200901/1573215/1573215_1_500.jpg,1,21,spring,gray
https://www.musinsa.com/app/goods/2049660?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210805/2049660/2049660_17104614956324_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/1168922?loc=goods_rank,https://image.msscdn.net/images/goods_img/20190927/1168922/1168922_16933730185958_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/3309699?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230519/3309699/3309699_16861143752373_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/3964434?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240318/3964434/3964434_17146138289036_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/1168906?loc=goods_rank,https://image.msscdn.net/images/goods_img/20190927/1168906/1168906_16760171833932_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/2578996?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220524/2578996/2578996_16956197174441_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/3095384?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230220/3095384/3095384_16768984131976_500.jpg,1,21,autumn,green
https://www.musinsa.com/app/goods/3461111?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230811/3461111/3461111_16917302300120_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/2208664?loc=goods_rank,https://image.msscdn.net/images/goods_img/20211101/2208664/2208664_1_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/2711142?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220810/2711142/2711142_1_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/2708877?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220810/2708877/2708877_17146148262771_500.jpg,1,21,autumn,black
https://www.musinsa.com/app/goods/3970395?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240320/3970395/3970395_17110016333154_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/3153802?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230316/3153802/3153802_16893121516097_500.jpg,1,21,winter,white
https://www.musinsa.com/app/goods/1975901?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210531/1975901/1975901_1_500.jpg,1,21,winter,gray
https://www.musinsa.com/app/goods/1900617?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210415/1900617/1900617_1_500.jpg,1,21,autumn,brown
https://www.musinsa.com/app/goods/967320?loc=goods_rank,https://image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,1,21,summer,white
https://www.musinsa.com/app/goods/3674342?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231101/3674342/3674342_17044188945397_500.jpg,1,21,spring,white
https://www.musinsa.com/app/goods/3062859?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230206/3062859/3062859_16957808889551_500.jpg,1,21,winter,gray
https://www.musinsa.com/app/goods/4064387?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240417/4064387/4064387_17147171292178_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/1669797?loc=goods_rank,https://image.msscdn.net/images/goods_img/20201029/1669797/1669797_3_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/4002778?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240328/4002778/4002778_17121969717157_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/2671322?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220719/2671322/2671322_1_500.jpg,1,21,summer,white
https://www.musinsa.com/app/goods/3469200?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230816/3469200/3469200_16928612008116_500.jpg,1,21,summer,white
https://www.musinsa.com/app/goods/3684419?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231103/3684419/3684419_17084893650275_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/4055790?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240415/4055790/4055790_17139214117068_500.jpg,1,21,summer,white
https://www.musinsa.com/app/goods/3134722?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230309/3134722/3134722_17140289082723_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/545333?loc=goods_rank,https://image.msscdn.net/images/goods_img/20170425/545333/545333_16964866406626_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/3496186?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230824/3496186/3496186_16931813034206_500.jpg,1,21,winter,brown
https://www.musinsa.com/app/goods/3855059?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240207/3855059/3855059_17077904856502_500.png,1,21,spring,gray
https://www.musinsa.com/app/goods/3304372?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230518/3304372/3304372_16843775198661_500.jpg,1,21,autumn,black
https://www.musinsa.com/app/goods/3046900?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230130/3046900/3046900_16751430450143_500.jpg,1,21,autumn,black
https://www.musinsa.com/app/goods/2791634?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220914/2791634/2791634_6_500.jpg,1,21,autumn,black
https://www.musinsa.com/app/goods/3575430?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230919/3575430/3575430_16957840921418_500.jpg,1,21,autumn,brown
https://www.musinsa.com/app/goods/1915009?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210422/1915009/1915009_17025190057268_500.jpg,1,21,winter,gray
https://www.musinsa.com/app/goods/3048710?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230131/3048710/3048710_16765889313450_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/3163311?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230320/3163311/3163311_16947449566205_500.jpg,1,21,summer,gray
https://www.musinsa.com/app/goods/3790211?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240111/3790211/3790211_17084893311850_500.jpg,1,21,winter,black
https://www.musinsa.com/app/goods/4019349?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240403/4019349/4019349_17121092745777_500.jpg,1,21,winter,white
https://www.musinsa.com/app/goods/3609660?loc=goods_rank,https://image.msscdn.net/images/goods_img/20231006/3609660/3609660_16981085474355_500.jpg,1,21,spring,black
https://www.musinsa.com/app/goods/3866850?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240214/3866850/3866850_17096025635363_500.jpg,1,21,winter,gray
https://www.musinsa.com/app/goods/3051697?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230201/3051697/3051697_16901546810890_500.jpg,1,21,summer,gray
