cl_url,cl_photo_path,user_id,cl_category
https://www.musinsa.com/app/goods/2289281?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220103/2289281/2289281_2_500.jpg,1,70
https://www.musinsa.com/app/goods/2289282?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220103/2289282/2289282_2_500.jpg,1,70
https://www.musinsa.com/app/goods/2289283?loc=goods_rank,https://image.msscdn.net/images/goods_img/20220103/2289283/2289283_4_500.jpg,1,70
https://www.musinsa.com/app/goods/3865996?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240214/3865996/3865996_17085721113318_500.jpg,1,70
https://www.musinsa.com/app/goods/3818756?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240124/3818756/3818756_17062367684956_500.jpg,1,70
https://www.musinsa.com/app/goods/1214317?loc=goods_rank,https://image.msscdn.net/images/goods_img/20191105/1214317/1214317_17035606430959_500.jpg,1,70
https://www.musinsa.com/app/goods/3119084?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230302/3119084/3119084_17071976988424_500.jpg,1,70
https://www.musinsa.com/app/goods/2134140?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210915/2134140/2134140_3_500.jpg,1,70
https://www.musinsa.com/app/goods/2107999?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210903/2107999/2107999_17035602495228_500.jpg,1,70
https://www.musinsa.com/app/goods/3519669?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230831/3519669/3519669_17071188495242_500.jpg,1,70
https://www.musinsa.com/app/goods/1920929?loc=goods_rank,https://image.msscdn.net/images/goods_img/20210426/1920929/1920929_4_500.jpg,1,70
https://www.musinsa.com/app/goods/3088358?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230216/3088358/3088358_16774859081889_500.jpg,1,70
https://www.musinsa.com/app/goods/3890288?loc=goods_rank,https://image.msscdn.net/images/goods_img/20240222/3890288/3890288_17085787760484_500.jpg,1,70
https://www.musinsa.com/app/goods/1214173?loc=goods_rank,https://image.msscdn.net/images/goods_img/20191105/1214173/1214173_17035609094182_500.jpg,1,70
https://www.musinsa.com/app/goods/3545337?loc=goods_rank,https://image.msscdn.net/images/goods_img/20230908/3545337/3545337_16989282237508_500.jpg,1,70
https://www.musinsa.com/app/goods/2286829?loc=goods_rank,https://image.msscdn.net/images/goods_img/20211230/2286829/2286829_1_500.jpg,1,70
